127.0.0.1 - - [30/Jul/2018:09:31:01 +0530] "GET / HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:26:46 +0530] "GET /LetsTalkFrontend/resources/img/logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:26:46 +0530] "GET /LetsTalkFrontend/resources/img/bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:26:46 +0530] "GET /LetsTalkFrontend/c_friend/suggestedFriend.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:26:46 +0530] "GET /LetsTalkFrontend/resources/img/user.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:26:46 +0530] "GET /LetsTalkMiddleware//listAllJobs HTTP/1.1" 200 899
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:26:46 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:26:47 +0530] "GET /LetsTalkMiddleware/getImage/nishant@LT.COM. HTTP/1.1" 500 8192
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:26:48 +0530] "POST /LetsTalkMiddleware/showSuggestedFriend HTTP/1.1" 200 1016
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:26:50 +0530] "POST /LetsTalkMiddleware/sendFriendRequest HTTP/1.1" 500 5275
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:27:22 +0530] "GET /LetsTalkFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:27:22 +0530] "GET /LetsTalkFrontend/resources/js/angular-route.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:27:22 +0530] "GET /LetsTalkFrontend/resources/js/angular-cookies.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:27:22 +0530] "GET /LetsTalkFrontend/resources/js/RouteConfig.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:27:22 +0530] "GET /LetsTalkFrontend/c_user/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:27:22 +0530] "GET /LetsTalkFrontend/c_user/MyController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:27:22 +0530] "GET /LetsTalkFrontend/c_blog/BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:27:22 +0530] "GET /LetsTalkFrontend/c_chat/ChatController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:27:22 +0530] "GET /LetsTalkFrontend/c_friend/FriendController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:27:22 +0530] "GET /LetsTalkFrontend/c_chat/ChatService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:27:22 +0530] "GET /LetsTalkFrontend/c_job/JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:27:22 +0530] "GET /LetsTalkFrontend/resources/css/lt-styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:27:23 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:27:23 +0530] "GET /LetsTalkFrontend/resources/img/logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:27:23 +0530] "GET /LetsTalkFrontend/resources/img/bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:27:23 +0530] "GET /LetsTalkFrontend/c_friend/suggestedFriend.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:27:23 +0530] "GET /LetsTalkFrontend/resources/img/user.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:27:23 +0530] "GET /LetsTalkMiddleware//listAllJobs HTTP/1.1" 200 899
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:27:23 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:27:23 +0530] "GET /LetsTalkMiddleware/getImage/nishant@LT.COM. HTTP/1.1" 500 8192
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:27:24 +0530] "POST /LetsTalkMiddleware/showSuggestedFriend HTTP/1.1" 200 1016
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:27:26 +0530] "POST /LetsTalkMiddleware/sendFriendRequest HTTP/1.1" 302 96
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:27:31 +0530] "POST /LetsTalkMiddleware/sendFriendRequest HTTP/1.1" 500 5275
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:27:41 +0530] "GET /LetsTalkFrontend/? HTTP/1.1" 200 6580
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:27:42 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:27:43 +0530] "GET /LetsTalkMiddleware//listAllJobs HTTP/1.1" 200 899
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:27:46 +0530] "GET /LetsTalkFrontend/c_friend/suggestedFriend.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:27:46 +0530] "POST /LetsTalkMiddleware/showSuggestedFriend HTTP/1.1" 200 769
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:27:46 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:27:46 +0530] "GET /LetsTalkMiddleware/getImage/rahul@LT.COM. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:27:46 +0530] "GET /LetsTalkMiddleware/getImage/yatin@LT.COM. HTTP/1.1" 200 25470
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:27:46 +0530] "GET /LetsTalkMiddleware/getImage/yogender@LT.COM. HTTP/1.1" 200 25470
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:28:00 +0530] "POST /LetsTalkMiddleware/sendFriendRequest HTTP/1.1" 200 103
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:28:03 +0530] "POST /LetsTalkMiddleware/showSuggestedFriend HTTP/1.1" 200 769
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:28:03 +0530] "GET /LetsTalkMiddleware/getImage/rahul@LT.COM. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:28:05 +0530] "POST /LetsTalkMiddleware/sendFriendRequest HTTP/1.1" 400 94
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:30:58 +0530] "GET /LetsTalkFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:30:58 +0530] "GET /LetsTalkFrontend/resources/js/angular-route.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:30:58 +0530] "GET /LetsTalkFrontend/resources/js/angular-cookies.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:30:58 +0530] "GET /LetsTalkFrontend/resources/js/RouteConfig.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:30:59 +0530] "GET /LetsTalkFrontend/c_user/MyController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:30:59 +0530] "GET /LetsTalkFrontend/c_blog/BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:30:59 +0530] "GET /LetsTalkFrontend/c_user/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:30:59 +0530] "GET /LetsTalkFrontend/c_chat/ChatController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:30:59 +0530] "GET /LetsTalkFrontend/c_chat/ChatService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:30:59 +0530] "GET /LetsTalkFrontend/resources/css/lt-styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:30:59 +0530] "GET /LetsTalkFrontend/c_job/JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:30:59 +0530] "GET /LetsTalkFrontend/c_friend/FriendController.js HTTP/1.1" 200 5783
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:30:59 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:30:59 +0530] "GET /LetsTalkFrontend/resources/img/logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:30:59 +0530] "GET /LetsTalkFrontend/resources/img/bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:30:59 +0530] "GET /LetsTalkFrontend/c_friend/suggestedFriend.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:30:59 +0530] "GET /LetsTalkMiddleware//listAllJobs HTTP/1.1" 200 899
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:30:59 +0530] "GET /LetsTalkFrontend/resources/img/user.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:31:00 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:31:00 +0530] "GET /LetsTalkMiddleware/getImage/nishant@LT.COM. HTTP/1.1" 500 8192
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:31:02 +0530] "POST /LetsTalkMiddleware/showSuggestedFriend HTTP/1.1" 200 766
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:31:05 +0530] "POST /LetsTalkMiddleware/sendFriendRequest HTTP/1.1" 500 5275
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:32:42 +0530] "GET /LetsTalkFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:32:42 +0530] "GET /LetsTalkFrontend/resources/js/angular-route.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:32:42 +0530] "GET /LetsTalkFrontend/resources/js/angular-cookies.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:32:42 +0530] "GET /LetsTalkFrontend/resources/js/RouteConfig.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:32:42 +0530] "GET /LetsTalkFrontend/c_user/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:32:42 +0530] "GET /LetsTalkFrontend/c_user/MyController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:32:42 +0530] "GET /LetsTalkFrontend/c_blog/BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:32:42 +0530] "GET /LetsTalkFrontend/c_chat/ChatService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:32:42 +0530] "GET /LetsTalkFrontend/c_chat/ChatController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:32:42 +0530] "GET /LetsTalkFrontend/c_friend/FriendController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:32:42 +0530] "GET /LetsTalkFrontend/c_job/JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:32:42 +0530] "GET /LetsTalkFrontend/resources/css/lt-styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:32:43 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:32:43 +0530] "GET /LetsTalkFrontend/resources/img/logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:32:43 +0530] "GET /LetsTalkFrontend/resources/img/bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:32:43 +0530] "GET /LetsTalkFrontend/c_friend/suggestedFriend.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:32:43 +0530] "GET /LetsTalkFrontend/resources/img/user.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:32:43 +0530] "GET /LetsTalkMiddleware//listAllJobs HTTP/1.1" 200 899
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:32:43 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:32:43 +0530] "GET /LetsTalkMiddleware/getImage/nishant@LT.COM. HTTP/1.1" 500 8192
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:32:46 +0530] "POST /LetsTalkMiddleware/showSuggestedFriend HTTP/1.1" 200 766
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:33:41 +0530] "GET /LetsTalkFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:33:41 +0530] "GET /LetsTalkFrontend/resources/js/angular-route.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:33:41 +0530] "GET /LetsTalkFrontend/resources/js/angular-cookies.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:33:41 +0530] "GET /LetsTalkFrontend/resources/js/RouteConfig.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:33:41 +0530] "GET /LetsTalkFrontend/c_user/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:33:41 +0530] "GET /LetsTalkFrontend/c_user/MyController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:33:41 +0530] "GET /LetsTalkFrontend/c_blog/BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:33:41 +0530] "GET /LetsTalkFrontend/c_chat/ChatController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:33:41 +0530] "GET /LetsTalkFrontend/c_chat/ChatService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:33:41 +0530] "GET /LetsTalkFrontend/c_friend/FriendController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:33:41 +0530] "GET /LetsTalkFrontend/c_job/JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:33:41 +0530] "GET /LetsTalkFrontend/resources/css/lt-styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:33:41 +0530] "GET /LetsTalkFrontend/resources/img/logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:33:41 +0530] "GET /LetsTalkFrontend/resources/img/bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:33:41 +0530] "GET /LetsTalkFrontend/c_friend/suggestedFriend.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:33:42 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:33:42 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:33:42 +0530] "GET /LetsTalkFrontend/resources/img/user.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:33:42 +0530] "GET /LetsTalkMiddleware/getImage/nishant@LT.COM. HTTP/1.1" 200 134663
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:33:43 +0530] "GET /LetsTalkMiddleware//listAllJobs HTTP/1.1" 200 899
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:33:45 +0530] "POST /LetsTalkMiddleware/showSuggestedFriend HTTP/1.1" 200 766
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:33:49 +0530] "POST /LetsTalkMiddleware/sendFriendRequest HTTP/1.1" 500 5171
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:36:32 +0530] "GET /LetsTalkFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:36:32 +0530] "GET /LetsTalkFrontend/resources/js/angular-route.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:36:32 +0530] "GET /LetsTalkFrontend/resources/js/angular-cookies.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:36:32 +0530] "GET /LetsTalkFrontend/resources/js/RouteConfig.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:36:32 +0530] "GET /LetsTalkFrontend/c_user/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:36:32 +0530] "GET /LetsTalkFrontend/c_user/MyController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:36:32 +0530] "GET /LetsTalkFrontend/c_chat/ChatController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:36:32 +0530] "GET /LetsTalkFrontend/c_blog/BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:36:32 +0530] "GET /LetsTalkFrontend/c_chat/ChatService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:36:32 +0530] "GET /LetsTalkFrontend/c_friend/FriendController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:36:32 +0530] "GET /LetsTalkFrontend/c_job/JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:36:32 +0530] "GET /LetsTalkFrontend/resources/css/lt-styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:36:32 +0530] "GET /LetsTalkFrontend/resources/img/logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:36:32 +0530] "GET /LetsTalkFrontend/resources/img/bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:36:32 +0530] "GET /LetsTalkFrontend/c_friend/suggestedFriend.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:36:33 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:36:33 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:36:33 +0530] "GET /LetsTalkFrontend/resources/img/user.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:36:34 +0530] "GET /LetsTalkMiddleware/getImage/nishant@LT.COM. HTTP/1.1" 200 134663
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:36:34 +0530] "GET /LetsTalkMiddleware//listAllJobs HTTP/1.1" 200 899
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:36:35 +0530] "POST /LetsTalkMiddleware/showSuggestedFriend HTTP/1.1" 200 766
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:36:37 +0530] "POST /LetsTalkMiddleware/sendFriendRequest HTTP/1.1" 302 97
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:02 +0530] "GET /LetsTalkFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:02 +0530] "GET /LetsTalkFrontend/resources/js/angular-route.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:02 +0530] "GET /LetsTalkFrontend/resources/js/angular-cookies.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:02 +0530] "GET /LetsTalkFrontend/resources/js/RouteConfig.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:02 +0530] "GET /LetsTalkFrontend/c_user/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:02 +0530] "GET /LetsTalkFrontend/c_user/MyController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:02 +0530] "GET /LetsTalkFrontend/c_chat/ChatController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:02 +0530] "GET /LetsTalkFrontend/c_chat/ChatService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:02 +0530] "GET /LetsTalkFrontend/c_blog/BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:02 +0530] "GET /LetsTalkFrontend/c_friend/FriendController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:02 +0530] "GET /LetsTalkFrontend/resources/css/lt-styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:02 +0530] "GET /LetsTalkFrontend/c_job/JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:02 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:02 +0530] "GET /LetsTalkFrontend/resources/img/logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:02 +0530] "GET /LetsTalkFrontend/resources/img/bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:02 +0530] "GET /LetsTalkFrontend/resources/img/user.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:02 +0530] "GET /LetsTalkFrontend/c_friend/suggestedFriend.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:02 +0530] "GET /LetsTalkMiddleware//listAllJobs HTTP/1.1" 200 899
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:02 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:05 +0530] "POST /LetsTalkMiddleware/showSuggestedFriend HTTP/1.1" 200 766
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:07 +0530] "POST /LetsTalkMiddleware/sendFriendRequest HTTP/1.1" 302 96
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:51 +0530] "GET /LetsTalkFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:52 +0530] "GET /LetsTalkFrontend/resources/js/angular-route.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:52 +0530] "GET /LetsTalkFrontend/resources/js/angular-cookies.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:52 +0530] "GET /LetsTalkFrontend/resources/js/RouteConfig.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:52 +0530] "GET /LetsTalkFrontend/c_user/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:52 +0530] "GET /LetsTalkFrontend/c_user/MyController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:52 +0530] "GET /LetsTalkFrontend/c_chat/ChatController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:52 +0530] "GET /LetsTalkFrontend/c_blog/BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:52 +0530] "GET /LetsTalkFrontend/c_chat/ChatService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:52 +0530] "GET /LetsTalkFrontend/c_friend/FriendController.js HTTP/1.1" 200 5800
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:52 +0530] "GET /LetsTalkFrontend/c_job/JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:52 +0530] "GET /LetsTalkFrontend/resources/css/lt-styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:52 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:52 +0530] "GET /LetsTalkFrontend/resources/img/logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:52 +0530] "GET /LetsTalkFrontend/resources/img/bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:52 +0530] "GET /LetsTalkFrontend/c_friend/suggestedFriend.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:52 +0530] "GET /LetsTalkFrontend/resources/img/user.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:52 +0530] "GET /LetsTalkMiddleware//listAllJobs HTTP/1.1" 200 899
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:52 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:53 +0530] "GET /LetsTalkMiddleware/getImage/nishant@LT.COM. HTTP/1.1" 200 134663
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:55 +0530] "POST /LetsTalkMiddleware/showSuggestedFriend HTTP/1.1" 200 766
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:37:57 +0530] "POST /LetsTalkMiddleware/sendFriendRequest HTTP/1.1" 302 96
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:38:09 +0530] "GET /LetsTalkFrontend/? HTTP/1.1" 304 -
